success,trial_type,trial_index,time_elapsed,internal_node_id,line_1,line_2,line_3,rt,phase,first_stage,last_stage,show_money_val,p_o1,safe_val,o1_val,o2_val,o1_image,o2_image,safe_image,choice_image,key_press_num,choice,accept,outcome_reached,points_received,choice_number,correct_image,correct_name,use_image,use_outcome,correct,key,p_o1_c1,p_o1_c2,chosen_side,chosen_machine,outcome_im,points_recieved,correct_response,C1,C2
,evan-run-trial,319,1423182,0.0-319.0,,,,229.6700003,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,2,10,2,,,,,,,,,,,,,,,
,evan-run-trial,320,1425686,0.0-320.0,,,,256.5549999,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,2,10,2,,,,,,,,,,,,,,,
,evan-run-trial,321,1428255,0.0-321.0,,,,312.7549998,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,1,10,2,,,,,,,,,,,,,,,
,evan-run-trial,322,1430706,0.0-322.0,,,,208.9450001,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,2,10,2,,,,,,,,,,,,,,,
,evan-run-trial,323,1433191,0.0-323.0,,,,235.7649999,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,2,10,2,,,,,,,,,,,,,,,
,evan-display-text,324,1434249,0.0-324.0,You'll now play the KEY slot machine.,"For each game, press 1 to play the machine.",Please pay attention! There will be checks.,1056.27,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,325,1436912,0.0-325.0,,,,406.3149998,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,2,10,1,,,,,,,,,,,,,,,
,evan-run-trial,326,1439280,0.0-326.0,,,,144.4799998,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,2,10,1,,,,,,,,,,,,,,,
,evan-run-trial,327,1441699,0.0-327.0,,,,191.0250001,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,2,10,1,,,,,,,,,,,,,,,
,evan-info-quiz,328,1442831,0.0-328.0,,,,626.77,,,,,,,,,,,,,,,,,,,Stimuli/MEG_Stimuli/intermediate/In02.png,SCISSORS,TRUE,TRUE,1,50,,,,,,,,,
,evan-run-trial,329,1445319,0.0-329.0,,,,240.8050001,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,2,10,1,,,,,,,,,,,,,,,
,evan-run-trial,330,1447787,0.0-330.0,,,,217.2399997,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,1,10,1,,,,,,,,,,,,,,,
,evan-run-trial,331,1450272,0.0-331.0,,,,243.5349999,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,2,10,1,,,,,,,,,,,,,,,
,evan-run-trial,332,1452625,0.0-332.0,,,,96.1000002,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,2,10,1,,,,,,,,,,,,,,,
,evan-info-quiz,333,1453854,0.0-333.0,,,,724.2950001,,,,,,,,,,,,,,,,,,,Stimuli/MEG_Stimuli/intermediate/In02.png,SCISSORS,TRUE,TRUE,0,52,,,,,,,,,
,evan-run-trial,334,1456429,0.0-334.0,,,,336.9649998,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,2,10,1,,,,,,,,,,,,,,,
,evan-run-trial,335,1458880,0.0-335.0,,,,227.6850003,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,1,10,1,,,,,,,,,,,,,,,
,evan-info-quiz,336,1460477,0.0-336.0,,,,1093.575,,,,,,,,,,,,,,,,,,,Stimuli/MEG_Stimuli/intermediate/In04.png,KEY,TRUE,FALSE,1,50,,,,,,,,,
,evan-run-trial,337,1463084,0.0-337.0,,,,354.0950003,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In04.png,49,1,,2,10,1,,,,,,,,,,,,,,,
,evan-display-text,338,1466297,0.0-338.0,You'll now make some choices between the KEY and the MARBLES machines to earn points!,Press 1 to select the LEFT machine and 2 to select the RIGHT machine.,"Before each choice, you'll be shown the number of points for each banknote. Pay attention!",3211.18,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-two-stim-choice,339,1474310,0.0-339.0,,,,1106.34,TRAIN CHOICE,1,4,,,,10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,2,,,,,,,,,0.2,0.4,1,2,Stimuli/MEG_Stimuli/intermediate/In02.png,0,TRUE,1,2
,evan-two-stim-choice,340,1481934,0.0-340.0,,,,684.2549997,TRAIN CHOICE,1,4,,,,-10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,2,,,,,,,,,0.2,0.4,1,2,Stimuli/MEG_Stimuli/intermediate/In02.png,0,FALSE,1,2
,evan-two-stim-choice,341,1489773,0.0-341.0,,,,868.33,TRAIN CHOICE,1,4,,,,0,-10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,2,,,,,,,,,0.2,0.4,2,2,Stimuli/MEG_Stimuli/intermediate/In02.png,-10,TRUE,1,2
,evan-two-stim-choice,342,1497562,0.0-342.0,,,,851.7300002,TRAIN CHOICE,1,4,,,,10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,1,,,,,,,,,0.2,0.4,1,2,Stimuli/MEG_Stimuli/intermediate/In01.png,10,TRUE,1,2
,evan-two-stim-choice,343,1505003,0.0-343.0,,,,518.7599999,TRAIN CHOICE,1,4,,,,0,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,2,,,,,,,,,0.2,0.4,2,1,Stimuli/MEG_Stimuli/intermediate/In02.png,10,TRUE,1,2
,evan-two-stim-choice,344,1512777,0.0-344.0,,,,857.605,TRAIN CHOICE,1,4,,,,10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,2,,,,,,,,,0.2,0.4,1,1,Stimuli/MEG_Stimuli/intermediate/In02.png,0,FALSE,1,2
,evan-two-stim-choice,345,1523302,0.0-345.0,,,,3626.005,TRAIN CHOICE,1,4,,,,0,-10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,2,,,,,,,,,0.2,0.4,1,2,Stimuli/MEG_Stimuli/intermediate/In02.png,-10,TRUE,1,2
,evan-two-stim-choice,346,1530726,0.0-346.0,,,,509.9200001,TRAIN CHOICE,1,4,,,,-10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,2,,,,,,,,,0.2,0.4,2,1,Stimuli/MEG_Stimuli/intermediate/In02.png,0,TRUE,1,2
,evan-two-stim-choice,347,1538348,0.0-347.0,,,,685.8049999,TRAIN CHOICE,1,4,,,,-10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,2,,,,,,,,,0.2,0.4,1,1,Stimuli/MEG_Stimuli/intermediate/In02.png,0,TRUE,1,2
,evan-two-stim-choice,348,1547390,0.0-348.0,,,,2135.515,TRAIN CHOICE,1,4,,,,0,-10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,1,,,,,,,,,0.2,0.4,2,2,Stimuli/MEG_Stimuli/intermediate/In01.png,0,TRUE,1,2
,evan-two-stim-choice,349,1554813,0.0-349.0,,,,501.2150002,TRAIN CHOICE,1,4,,,,0,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,2,,,,,,,,,0.2,0.4,2,1,Stimuli/MEG_Stimuli/intermediate/In02.png,10,TRUE,1,2
,evan-two-stim-choice,350,1562286,0.0-350.0,,,,566.05,TRAIN CHOICE,1,4,,,,0,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,2,,,,,,,,,0.2,0.4,1,1,Stimuli/MEG_Stimuli/intermediate/In02.png,10,TRUE,1,2
,evan-display-text,351,1567513,0.0-351.0,You'll now play the ZEBRA slot machine.,"For each game, press 1 to play the machine.",Please pay attention! There will be checks.,5225.615,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,352,1570291,0.0-352.0,,,,549.9,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-run-trial,353,1572927,0.0-353.0,,,,381.2900004,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-info-quiz,354,1574254,0.0-354.0,,,,822.6949996,,,,,,,,,,,,,,,,,,,Stimuli/MEG_Stimuli/intermediate/In07.png,ZEBRA,TRUE,FALSE,1,51,,,,,,,,,
,evan-run-trial,355,1576831,0.0-355.0,,,,322.5500002,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-run-trial,356,1579434,0.0-356.0,,,,353.4499998,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-run-trial,357,1581986,0.0-357.0,,,,294.4900002,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-info-quiz,358,1583278,0.0-358.0,,,,789.02,,,,,,,,,,,,,,,,,,,Stimuli/MEG_Stimuli/intermediate/In07.png,ZEBRA,FALSE,FALSE,1,51,,,,,,,,,
,evan-run-trial,359,1585755,0.0-359.0,,,,241.7799998,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-run-trial,360,1588308,0.0-360.0,,,,308.1300003,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,2,10,4,,,,,,,,,,,,,,,
,evan-run-trial,361,1590810,0.0-361.0,,,,252.6799999,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-run-trial,362,1593428,0.0-362.0,,,,374.535,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,1,10,4,,,,,,,,,,,,,,,
,evan-run-trial,363,1595897,0.0-363.0,,,,235.0300001,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In07.png,49,1,,2,10,4,,,,,,,,,,,,,,,
,evan-display-text,364,1605433,0.0-364.0,You'll now play the MARBLES slot machine.,"For each game, press 1 to play the machine.",Please pay attention! There will be checks.,9534.72,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,365,1607974,0.0-365.0,,,,311.0700003,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,2,10,2,,,,,,,,,,,,,,,
,evan-run-trial,366,1610527,0.0-366.0,,,,298.2100002,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,2,10,2,,,,,,,,,,,,,,,
,evan-run-trial,367,1613062,0.0-367.0,,,,289.6150001,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,2,10,2,,,,,,,,,,,,,,,
,evan-run-trial,368,1615598,0.0-368.0,,,,281.56,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,2,10,2,,,,,,,,,,,,,,,
,evan-run-trial,369,1618100,0.0-369.0,,,,258.2950001,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,1,10,2,,,,,,,,,,,,,,,
,evan-info-quiz,370,1619359,0.0-370.0,,,,754.375,,,,,,,,,,,,,,,,,,,Stimuli/MEG_Stimuli/intermediate/In01.png,WALLET,TRUE,TRUE,1,50,,,,,,,,,
,evan-run-trial,371,1621870,0.0-371.0,,,,272.9149996,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,2,10,2,,,,,,,,,,,,,,,
,evan-run-trial,372,1624422,0.0-372.0,,,,306.7999999,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,1,10,2,,,,,,,,,,,,,,,
,evan-run-trial,373,1626974,0.0-373.0,,,,298.8900002,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,2,10,2,,,,,,,,,,,,,,,
,evan-info-quiz,374,1628446,0.0-374.0,,,,968.965,,,,,,,,,,,,,,,,,,,Stimuli/MEG_Stimuli/intermediate/In05.png,MARBLES,FALSE,FALSE,1,50,,,,,,,,,
,evan-run-trial,375,1630978,0.0-375.0,,,,289.3000003,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,1,10,2,,,,,,,,,,,,,,,
,evan-run-trial,376,1633496,0.0-376.0,,,,286.1649999,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In05.png,49,1,,1,10,2,,,,,,,,,,,,,,,
,evan-display-text,377,1634409,0.0-377.0,You'll now make some choices between the MARBLES and the ZEBRA machines to earn points!,Press 1 to select the LEFT machine and 2 to select the RIGHT machine.,"Before each choice, you'll be shown the number of points for each banknote. Pay attention!",911.595,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-two-stim-choice,378,1645273,0.0-378.0,,,,3959.215,TRAIN CHOICE,1,4,,,,-10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,1,,,,,,,,,0.4,0.8,2,1,Stimuli/MEG_Stimuli/intermediate/In01.png,-10,TRUE,2,4
,evan-two-stim-choice,379,1653179,0.0-379.0,,,,1002.12,TRAIN CHOICE,1,4,,,,0,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,1,,,,,,,,,0.4,0.8,2,1,Stimuli/MEG_Stimuli/intermediate/In01.png,0,TRUE,2,4
,evan-two-stim-choice,380,1663656,0.0-380.0,,,,3559.595,TRAIN CHOICE,1,4,,,,10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,2,,,,,,,,,0.4,0.8,2,2,Stimuli/MEG_Stimuli/intermediate/In02.png,0,TRUE,2,4
,evan-two-stim-choice,381,1671995,0.0-381.0,,,,1420.735,TRAIN CHOICE,1,4,,,,0,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,2,,,,,,,,,0.4,0.8,1,1,Stimuli/MEG_Stimuli/intermediate/In02.png,10,TRUE,2,4
,evan-two-stim-choice,382,1679852,0.0-382.0,,,,952.025,TRAIN CHOICE,1,4,,,,0,-10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,1,,,,,,,,,0.4,0.8,1,2,Stimuli/MEG_Stimuli/intermediate/In01.png,0,TRUE,2,4
,evan-two-stim-choice,383,1688942,0.0-383.0,,,,2152.005,TRAIN CHOICE,1,4,,,,0,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,1,,,,,,,,,0.4,0.8,2,1,Stimuli/MEG_Stimuli/intermediate/In01.png,0,TRUE,2,4
,evan-two-stim-choice,384,1696666,0.0-384.0,,,,803.5800001,TRAIN CHOICE,1,4,,,,0,-10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,50,,,2,,,,,,,,,0.4,0.8,2,2,Stimuli/MEG_Stimuli/intermediate/In02.png,-10,TRUE,2,4
,evan-two-stim-choice,385,1705158,0.0-385.0,,,,1576.175,TRAIN CHOICE,1,4,,,,-10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,1,,,,,,,,,0.4,0.8,1,1,Stimuli/MEG_Stimuli/intermediate/In01.png,-10,TRUE,2,4
,evan-two-stim-choice,386,1712613,0.0-386.0,,,,558.4800001,TRAIN CHOICE,1,4,,,,10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,1,,,,,,,,,0.4,0.8,1,2,Stimuli/MEG_Stimuli/intermediate/In01.png,10,TRUE,2,4
,evan-two-stim-choice,387,1719985,0.0-387.0,,,,462.9199998,TRAIN CHOICE,1,4,,,,0,-10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,1,,,,,,,,,0.4,0.8,1,2,Stimuli/MEG_Stimuli/intermediate/In01.png,0,TRUE,2,4
,evan-two-stim-choice,388,1727394,0.0-388.0,,,,529.5549999,TRAIN CHOICE,1,4,,,,-10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,1,,,,,,,,,0.4,0.8,1,1,Stimuli/MEG_Stimuli/intermediate/In01.png,-10,TRUE,2,4
,evan-two-stim-choice,389,1734899,0.0-389.0,,,,592.7399998,TRAIN CHOICE,1,4,,,,10,0,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,,,49,,,1,,,,,,,,,0.4,0.8,1,1,Stimuli/MEG_Stimuli/intermediate/In01.png,10,FALSE,2,4
,evan-display-text,390,1749033,0.0-390.0,You'll now play the BARRELL slot machine.,"For each game, press 1 to play the machine.",Please pay attention! There will be checks.,14132.65,TRAIN INFO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,evan-run-trial,391,1751697,0.0-391.0,,,,439.3099998,TRAIN OBSERVE,2,4,FALSE,0,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,2,10,3,,,,,,,,,,,,,,,
,evan-run-trial,392,1754199,0.0-392.0,,,,254.5050001,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,1,10,3,,,,,,,,,,,,,,,
,evan-run-trial,393,1756651,0.0-393.0,,,,217.04,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,1,10,3,,,,,,,,,,,,,,,
,evan-info-quiz,394,1758239,0.0-394.0,,,,1082.935,,,,,,,,,,,,,,,,,,,Stimuli/MEG_Stimuli/intermediate/In01.png,WALLET,TRUE,TRUE,1,51,,,,,,,,,
,evan-run-trial,395,1760821,0.0-395.0,,,,353.3899998,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,1,10,3,,,,,,,,,,,,,,,
,evan-info-quiz,396,1762382,0.0-396.0,,,,1057.295,,,,,,,,,,,,,,,,,,,Stimuli/MEG_Stimuli/intermediate/In01.png,WALLET,FALSE,TRUE,1,49,,,,,,,,,
,evan-run-trial,397,1764908,0.0-397.0,,,,290.79,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,1,10,3,,,,,,,,,,,,,,,
,evan-run-trial,398,1767476,0.0-398.0,,,,323.6599998,TRAIN OBSERVE,2,4,FALSE,1,10,10,10,Stimuli/MEG_Stimuli/intermediate/In01.png,Stimuli/MEG_Stimuli/intermediate/In02.png,Stimuli/MEG_Stimuli/intermediate/In03.png,Stimuli/MEG_Stimuli/intermediate/In06.png,49,1,,1,10,3,,,,,,,,,,,,,,,
